r_number,lat,lng,mid_ma,pygp_pts,plt_id,maxage,pygp_feature,lng_5,lat_5,lng_15,lat_15,lng_25,lat_25,lng_35,lat_35,lng_45,lat_45,lng_55,lat_55,lng_65,lat_65,lng_75,lat_75,lng_85,lat_85,lng_95,lat_95,lng_105,lat_105,lng_115,lat_115,lng_125,lat_125,lng_135,lat_135,lng_145,lat_145,lng_155,lat_155,lng_165,lat_165,lng_175,lat_175,lng_185,lat_185,lng_195,lat_195
653,26.0167,61.0083,18.2,"(0.435568, 0.786054, 0.438633)",50602,600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1350>,,,59.06209268862826,24.365376786886618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,38.4167,67.1333,160.4,"(0.304464, 0.721937, 0.621376)",301,250.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1430>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.35025316785861,46.29521846643897,,,,,,
3544,22.4167,69.0,0.05,"(0.331288, 0.863034, 0.38134)",5011,850.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC14A0>,67.94479589708435,19.990484775471234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4156,10.58,78.56,106.75,"(0.19497, 0.96347, 0.183608)",501,2500.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1510>,,,,,,,,,,,,,,,,,,,,,43.0008453492704,-45.52584128568051,,,,,,,,,,,,,,,,,,
3028,25.2,91.25,57.6,"(-0.0197387, 0.904612, 0.425779)",5011,700.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1580>,,,,,,,,,,,84.78145410637418,-8.579740142400425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,10.75,92.4167,13.8,"(-0.0414269, 0.981577, 0.186524)",687,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1270>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,10.75,92.4167,8.45,"(-0.0414269, 0.981577, 0.186524)",687,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1660>,92.43642783294375,10.287884957425549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,12.0,93.0,13.8,"(-0.0511923, 0.976807, 0.207912)",687,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC16D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,12.0,93.0,8.45,"(-0.0511923, 0.976807, 0.207912)",687,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1740>,92.9479329415428,11.567441798699953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,31.5833,95.5,154.25,"(-0.081649, 0.847958, 0.523738)",616,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC17B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.05257560177496,36.72839410574715,,,,,,,,
3498,3.25,97.1667,154.25,"(-0.124556, 0.990592, 0.0566928)",67352,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.9257041730091,10.299625483091692,,,,,,,,
2821,-6.9,107.4,21.7,"(-0.296875, 0.947329, -0.120137)",657,250.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1890>,,,,,111.81398384119606,-1.883273422134828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,-8.1167,111.0167,19.5,"(-0.355047, 0.924125, -0.14119)",65702,20.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1900>,,,112.31276507526941,-5.753651159786347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,-24.05,113.4,0.05,"(-0.362672, 0.838084, -0.407534)",801,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1970>,113.34270302038806,-26.09717087838041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4284,3.48,113.51,21.7,"(-0.398174, 0.9153, 0.0607001)",61403,20.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC19E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,-21.8,114.1167,0.05,"(-0.379376, 0.847443, -0.371368)",801,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1A50>,114.02477479954908,-23.835340450239435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,4.0333,114.9167,22.5,"(-0.420257, 0.904675, 0.0703362)",61403,20.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1AC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,-29.2667,114.9333,0.05,"(-0.367752, 0.791049, -0.488876)",801,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1B30>,115.02019629744515,-31.286281094581287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,-32.0,115.5167,0.05,"(-0.365317, 0.765329, -0.529919)",801,3600.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1BA0>,115.68445857051762,-34.0084344826293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,1.3333,116.8333,31.0,"(-0.451274, 0.892082, 0.0232684)",614,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1C10>,,,,,,,122.02007502817708,3.3630705512235246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,-0.4667,117.1167,17.3,"(-0.455789, 0.89005, -0.00814536)",61405,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1C80>,,,117.88044191529785,1.170481788475176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,-0.58,117.12,9.45,"(-0.455832, 0.890008, -0.0101227)",61405,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1CF0>,117.31223085923162,0.6698520098382876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,3.25,117.5833,3.95,"(-0.462293, 0.884913, 0.0566928)",614,80.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1F90>,117.64034023097423,4.513802489835322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,9.275,117.9806,14.15,"(-0.463039, 0.871561, 0.161173)",677,200.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1DD0>,,,117.19643289780043,12.748600567461322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,9.3,118.0833,14.15,"(-0.464567, 0.870667, 0.161604)",738,120.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1E40>,,,119.59605459855783,10.825418442201022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,0.8667,118.8833,19.5,"(-0.482972, 0.875505, 0.0151262)",61405,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1D60>,,,119.82170964305752,2.235173505451563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,-4.4667,120.1722,13.8,"(-0.501074, 0.861893, -0.0778797)",668,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1EB0>,,,120.32351182917235,-3.2285232184844657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,22.6333,120.2333,2.15,"(-0.464744, 0.797444, 0.384832)",602,410.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC1F20>,119.58030915887608,23.977285709177355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,10.6667,122.3167,14.9,"(-0.525361, 0.830503, 0.185095)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC15F0>,,,132.94202538716922,4.610960429166369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,10.6833,122.55,8.45,"(-0.52871, 0.828312, 0.18538)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2120>,125.53804988370165,9.435607749678443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,10.0,122.9167,8.45,"(-0.535163, 0.826708, 0.173648)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2190>,125.99614533525384,8.809142878704112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,10.3333,123.75,14.9,"(-0.546559, 0.817984, 0.179374)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC20B0>,,,134.08164099242612,5.510226360345785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,10.25,123.75,8.45,"(-0.546704, 0.8182, 0.177944)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2200>,126.78332446237368,9.170957536908661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,10.3333,123.8333,25.55,"(-0.547748, 0.817188, 0.179374)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2270>,,,,,134.7104222423689,7.4082150164445935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,9.8333,124.1667,8.45,"(-0.553352, 0.815252, 0.170782)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC22E0>,127.25352816650847,8.815556998979908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,10.4167,124.3667,12.7,"(-0.555184, 0.811837, 0.180806)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2350>,,,134.3926875238354,6.038591522299411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,11.25,124.4,12.7,"(-0.554111, 0.809259, 0.19509)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC23C0>,,,133.75332173620285,6.578599845636856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,-8.1667,124.5333,0.45,"(-0.561136, 0.815443, -0.142054)",652,5.3,<pygplates.pygplates.Feature object at 0x0000016CD8DC2430>,124.96930252040846,-6.715053844811504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,-8.1667,124.5333,0.05,"(-0.561136, 0.815443, -0.142054)",652,5.3,<pygplates.pygplates.Feature object at 0x0000016CD8DC24A0>,124.96930252040846,-6.715053844811504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3365,8.5,124.55,2.2,"(-0.560896, 0.814585, 0.147809)",674,55.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2510>,127.81972399180968,7.547960500792739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,11.8333,125.0,13.8,"(-0.561387, 0.801744, 0.205065)",678,142.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2580>,,,133.6549312457177,7.4009663671782695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,24.8333,125.1667,1.7,"(-0.522701, 0.74189, 0.41998)",648,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC25F0>,124.38876657536474,26.8670079345058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,26.0833,127.6833,1.7,"(-0.549039, 0.710802, 0.439677)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2660>,126.5250084558782,27.80143570342222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,26.3914,127.7308,1.7,"(-0.548174, 0.708466, 0.444501)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC26D0>,126.58323938302196,28.108185095848647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,27.0333,128.4333,1.3,"(-0.553688, 0.697747, 0.454508)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2740>,127.3176685608585,28.731574181424428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,27.3667,128.5833,1.3,"(-0.553854, 0.694216, 0.459684)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC27B0>,127.48120333705397,29.060900226188807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,27.3667,128.5833,1.3,"(-0.553854, 0.694216, 0.459684)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2820>,127.48120333705397,29.060900226188807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,27.75,128.9667,1.3,"(-0.556541, 0.688088, 0.465615)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2890>,127.88364538682842,29.433932104137515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,27.75,128.9667,1.3,"(-0.556541, 0.688088, 0.465615)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2900>,127.88364538682842,29.433932104137515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,-1.2,129.7667,14.15,"(-0.639523, 0.768487, -0.0209424)",567,155.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2970>,,,146.41111163562496,2.3863226206310277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,28.3,129.9667,0.45,"(-0.565568, 0.674814, 0.474088)",649,65.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC29E0>,128.91853469868468,29.95697505900963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,-0.8833,130.6167,14.15,"(-0.650918, 0.758991, -0.0154159)",697,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2A50>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,32.5,130.75,160.4,"(-0.550532, 0.638924, 0.5373)",631,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2AC0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,25.45,131.1667,3.1,"(-0.594376, 0.679747, 0.429723)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC1120>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,25.45,131.1667,0.05,"(-0.594376, 0.679747, 0.429723)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC2BA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,33.5,133.0,160.4,"(-0.568709, 0.609865, 0.551937)",631,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2B30>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,34.6667,138.1667,14.9,"(-0.612816, 0.548562, 0.568802)",631,30.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2C80>,,,136.57920592451256,39.32991589506347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,37.8333,140.75,148.55,"(-0.611614, 0.49971, 0.613366)",627,150.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2D60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.29628028122298,56.05956828205485,,,,,,,,,,
646,13.45,144.6667,2.65,"(-0.793427, 0.56247, 0.232597)",699,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2DD0>,145.6967789731742,14.547364494393204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,13.3,144.6667,14.15,"(-0.793921, 0.56282, 0.23005)",699,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2CF0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,-6.0833,147.5833,0.05,"(-0.839418, 0.533054, -0.105974)",69702,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2E40>,152.24515214518672,-1.8740150191758467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,-6.3167,147.8,0.05,"(-0.841056, 0.529641, -0.110024)",69702,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2F90>,152.56218691077405,-1.8960235041023472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,7.3333,151.75,13.8,"(-0.873685, 0.469448, 0.127641)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC2C10>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,7.3333,151.75,8.45,"(-0.873685, 0.469448, 0.127641)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC2F20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,-23.51,152.22,0.05,"(-0.811302, 0.427389, -0.398909)",801,350.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC2EB0>,152.62029349806127,-24.497234863005126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,-23.3,152.5,57.6,"(-0.814672, 0.424091, -0.395546)",801,350.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3120>,,,,,,,,,,,161.80954850627327,-40.59310055481812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,-23.26,152.55,0.05,"(-0.815287, 0.423507, -0.394904)",801,350.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC30B0>,152.94189496404707,-24.23565929798576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,6.8333,158.1667,8.45,"(-0.921676, 0.369266, 0.118981)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC2040>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,-9.1333,160.3333,4.45,"(-0.929728, 0.332281, -0.158732)",847,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3200>,164.46928848824692,-8.338426219965202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,-22.05,166.0833,3.95,"(-0.89965, 0.222919, -0.375416)",845,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3270>,166.48417170147255,-22.521379384809794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3976,-20.4167,166.1333,0.05,"(-0.909867, 0.224608, -0.348845)",844,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC32E0>,166.46144221995257,-20.88755110855503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,-13.1333,166.55,0.05,"(-0.947135, 0.226513, -0.227217)",827,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3040>,171.19890196166793,-11.747316336746552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,-13.25,166.6167,0.45,"(-0.946946, 0.225303, -0.2292)",827,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3350>,171.28710751652793,-11.84920416233375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,-15.5667,167.0167,0.05,"(-0.938692, 0.216426, -0.26836)",827,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC33C0>,172.1399898010518,-14.046105711282381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959,-16.0,167.1667,0.05,"(-0.93725, 0.213511, -0.275637)",827,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC34A0>,172.37351867364444,-14.44278002108053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,-20.8833,167.2167,0.05,"(-0.911151, 0.206729, -0.356466)",844,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3510>,167.5678416042951,-21.31182936105689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3975,-20.8833,167.2167,0.05,"(-0.911151, 0.206729, -0.356466)",844,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3580>,167.5678416042951,-21.31182936105689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,-16.1667,167.3667,0.05,"(-0.937203, 0.210062, -0.278433)",827,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3430>,172.6018979279758,-14.56861365263317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3979,-22.55,167.4167,0.05,"(-0.901362, 0.201202, -0.38349)",845,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3660>,167.84339071796472,-22.969319307040937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,-16.3,167.6833,0.05,"(-0.937714, 0.204741, -0.280667)",827,40.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC36D0>,172.93691863629107,-14.63980265294244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,-21.5333,167.8833,0.05,"(-0.909481, 0.195253, -0.367042)",844,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3740>,168.26486776820565,-21.93539514394766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,-21.45,167.9833,1.3,"(-0.910342, 0.193776, -0.365689)",844,50.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC37B0>,168.36130947249097,-21.848282070966334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,-17.9333,177.3333,21.7,"(-0.950385, 0.0442655, -0.30791)",825,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,-17.9333,177.3333,17.3,"(-0.950385, 0.0442655, -0.30791)",825,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3890>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,-17.9833,177.6,14.9,"(-0.950312, 0.0398299, -0.30874)",825,10.0,<pygplates.pygplates.Feature object at 0x0000016CD8DC3900>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,-29.2167,177.8333,2.15,"(-0.872156, 0.0329972, -0.488114)",,inf,<pygplates.pygplates.Feature object at 0x0000016CD8DC3190>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
